image,source_set
00_186_az_246.940_el_11.900.png,clear_sky
00_216_az_16.530_el_11.900.png,clear_sky
00_226_az_106.930_el_28.400.png,clear_sky
00_249_az_285.230_el_20.500.png,clear_sky
00_254_az_252.940_el_11.900.png,clear_sky
00_268_az_9.500_el_20.500.png,clear_sky
00_296_az_112.940_el_28.400.png,clear_sky
00_306_az_22.540_el_11.900.png,clear_sky
00_319_az_291.240_el_20.500.png,clear_sky
00_337_az_15.520_el_20.500.png,clear_sky
00_348_az_258.950_el_11.900.png,clear_sky
00_377_az_297.220_el_20.500.png,clear_sky
00_387_az_28.520_el_11.900.png,clear_sky
00_400_az_118.920_el_28.400.png,clear_sky
00_402_az_21.470_el_20.500.png,clear_sky
00_424_az_264.960_el_11.900.png,clear_sky
00_459_az_34.530_el_11.900.png,clear_sky
00_468_az_124.930_el_28.400.png,clear_sky
00_492_az_303.230_el_20.500.png,clear_sky
00_496_az_27.500_el_20.500.png,clear_sky
00_496_az_270.930_el_11.900.png,clear_sky
00_538_az_130.920_el_28.400.png,clear_sky
00_548_az_40.520_el_11.900.png,clear_sky
00_571_az_309.220_el_20.500.png,clear_sky
00_575_az_33.480_el_20.500.png,clear_sky
00_601_az_276.980_el_11.900.png,clear_sky
00_617_az_136.920_el_28.400.png,clear_sky
00_627_az_46.520_el_11.900.png,clear_sky
00_635_az_39.480_el_20.500.png,clear_sky
00_636_az_315.220_el_20.500.png,clear_sky
00_697_az_52.530_el_11.900.png,clear_sky
00_707_az_142.930_el_28.400.png,clear_sky
00_730_az_321.230_el_20.500.png,clear_sky
00_738_az_45.490_el_20.500.png,clear_sky
00_741_az_288.960_el_11.900.png,clear_sky
00_776_az_58.520_el_11.900.png,clear_sky
00_786_az_148.920_el_28.400.png,clear_sky
00_808_az_327.220_el_20.500.png,clear_sky
00_825_az_295.010_el_11.900.png,clear_sky
00_826_az_51.480_el_20.500.png,clear_sky
00_858_az_154.940_el_28.400.png,clear_sky
00_868_az_64.540_el_11.900.png,clear_sky
00_881_az_333.240_el_20.500.png,clear_sky
00_896_az_57.480_el_20.500.png,clear_sky
00_898_az_300.980_el_11.900.png,clear_sky
00_942_az_70.510_el_11.900.png,clear_sky
00_951_az_160.910_el_28.400.png,clear_sky
00_974_az_339.210_el_20.500.png,clear_sky
00_978_az_306.980_el_11.900.png,clear_sky
00_987_az_63.460_el_20.500.png,clear_sky
01_016_az_76.530_el_11.900.png,clear_sky
01_025_az_166.930_el_28.400.png,clear_sky
01_049_az_345.230_el_20.500.png,clear_sky
01_066_az_313.000_el_11.900.png,clear_sky
01_067_az_69.470_el_20.500.png,clear_sky
01_095_az_172.920_el_28.400.png,clear_sky
01_106_az_82.520_el_11.900.png,clear_sky
01_119_az_351.220_el_20.500.png,clear_sky
01_146_az_318.980_el_11.900.png,clear_sky
01_151_az_75.450_el_20.500.png,clear_sky
01_178_az_178.890_el_28.400.png,clear_sky
01_187_az_88.490_el_11.900.png,clear_sky
01_201_az_357.190_el_20.500.png,clear_sky
01_226_az_81.420_el_20.500.png,clear_sky
01_227_az_325.010_el_11.900.png,clear_sky
01_267_az_184.930_el_28.400.png,clear_sky
01_290_az_3.230_el_20.500.png,clear_sky
01_296_az_331.000_el_11.900.png,clear_sky
01_311_az_87.440_el_20.500.png,clear_sky
01_336_az_190.900_el_28.400.png,clear_sky
01_359_az_9.200_el_20.500.png,clear_sky
01_364_az_93.410_el_20.500.png,clear_sky
01_377_az_337.010_el_11.900.png,clear_sky
01_412_az_196.910_el_28.400.png,clear_sky
01_422_az_15.210_el_20.500.png,clear_sky
01_460_az_343.000_el_11.900.png,clear_sky
01_467_az_99.450_el_20.500.png,clear_sky
01_496_az_202.930_el_28.400.png,clear_sky
01_519_az_21.230_el_20.500.png,clear_sky
01_539_az_348.990_el_11.900.png,clear_sky
01_540_az_105.430_el_20.500.png,clear_sky
01_585_az_208.890_el_28.400.png,clear_sky
01_609_az_27.190_el_20.500.png,clear_sky
01_629_az_355.020_el_11.900.png,clear_sky
01_663_az_214.900_el_28.400.png,clear_sky
01_686_az_33.200_el_20.500.png,clear_sky
01_712_az_0.970_el_11.900.png,clear_sky
01_749_az_220.900_el_28.400.png,clear_sky
01_773_az_39.200_el_20.500.png,clear_sky
01_778_az_7.000_el_11.900.png,clear_sky
01_791_az_123.390_el_20.500.png,clear_sky
01_832_az_226.880_el_28.400.png,clear_sky
01_855_az_45.180_el_20.500.png,clear_sky
01_856_az_129.420_el_20.500.png,clear_sky
01_866_az_13.000_el_11.900.png,clear_sky
01_897_az_232.880_el_28.400.png,clear_sky
01_921_az_51.180_el_20.500.png,clear_sky
01_939_az_135.410_el_20.500.png,clear_sky
01_948_az_18.970_el_11.900.png,clear_sky
01_975_az_57.180_el_20.500.png,clear_sky
01_997_az_238.880_el_28.400.png,clear_sky
02_014_az_141.420_el_20.500.png,clear_sky
02_030_az_25.020_el_11.900.png,clear_sky
02_058_az_244.890_el_28.400.png,clear_sky
02_067_az_154.490_el_11.900.png,clear_sky
02_074_az_147.420_el_20.500.png,clear_sky
02_081_az_63.190_el_20.500.png,clear_sky
02_104_az_31.000_el_11.900.png,clear_sky
02_145_az_250.840_el_28.400.png,clear_sky
02_154_az_160.440_el_11.900.png,clear_sky
02_167_az_69.140_el_20.500.png,clear_sky
02_187_az_36.990_el_11.900.png,clear_sky
02_188_az_153.410_el_20.500.png,clear_sky
02_228_az_256.870_el_28.400.png,clear_sky
02_237_az_166.470_el_11.900.png,clear_sky
02_251_az_75.170_el_20.500.png,clear_sky
02_270_az_159.450_el_20.500.png,clear_sky
02_270_az_43.010_el_11.900.png,clear_sky
02_297_az_172.450_el_11.900.png,clear_sky
02_307_az_81.150_el_20.500.png,clear_sky
02_331_az_262.850_el_28.400.png,clear_sky
02_351_az_48.990_el_11.900.png,clear_sky
02_354_az_165.430_el_20.500.png,clear_sky
02_378_az_268.830_el_28.400.png,clear_sky
02_387_az_178.430_el_11.900.png,clear_sky
02_401_az_87.130_el_20.500.png,clear_sky
02_427_az_171.440_el_20.500.png,clear_sky
02_429_az_55.020_el_11.900.png,clear_sky
02_462_az_274.870_el_28.400.png,clear_sky
02_471_az_184.470_el_11.900.png,clear_sky
02_481_az_93.170_el_20.500.png,clear_sky
02_495_az_177.430_el_20.500.png,clear_sky
02_507_az_61.010_el_11.900.png,clear_sky
02_539_az_280.820_el_28.400.png,clear_sky
02_548_az_190.420_el_11.900.png,clear_sky
02_561_az_99.120_el_20.500.png,clear_sky
02_590_az_183.410_el_20.500.png,clear_sky
02_618_az_196.430_el_11.900.png,clear_sky
02_627_az_286.830_el_28.400.png,clear_sky
02_651_az_105.130_el_20.500.png,clear_sky
02_657_az_189.460_el_20.500.png,clear_sky
02_698_az_292.840_el_28.400.png,clear_sky
02_708_az_202.440_el_11.900.png,clear_sky
02_721_az_111.140_el_20.500.png,clear_sky
02_752_az_195.460_el_20.500.png,clear_sky
02_784_az_298.800_el_28.400.png,clear_sky
02_794_az_208.400_el_11.900.png,clear_sky
02_807_az_117.100_el_20.500.png,clear_sky
02_833_az_201.450_el_20.500.png,clear_sky
02_857_az_214.430_el_11.900.png,clear_sky
02_867_az_304.830_el_28.400.png,clear_sky
02_891_az_123.130_el_20.500.png,clear_sky
02_899_az_207.460_el_20.500.png,clear_sky
02_940_az_310.810_el_28.400.png,clear_sky
02_951_az_220.410_el_11.900.png,clear_sky
02_964_az_129.110_el_20.500.png,clear_sky
02_977_az_213.450_el_20.500.png,clear_sky
03_018_az_226.430_el_11.900.png,clear_sky
03_028_az_316.830_el_28.400.png,clear_sky
03_041_az_135.130_el_20.500.png,clear_sky
03_070_az_219.490_el_20.500.png,clear_sky
03_096_az_322.820_el_28.400.png,clear_sky
03_106_az_232.420_el_11.900.png,clear_sky
03_119_az_141.120_el_20.500.png,clear_sky
03_148_az_225.480_el_20.500.png,clear_sky
03_178_az_328.810_el_28.400.png,clear_sky
03_188_az_238.410_el_11.900.png,clear_sky
03_197_az_147.110_el_20.500.png,clear_sky
03_216_az_231.470_el_20.500.png,clear_sky
03_268_az_334.800_el_28.400.png,clear_sky
03_278_az_244.400_el_11.900.png,clear_sky
03_296_az_237.480_el_20.500.png,clear_sky
03_301_az_153.100_el_20.500.png,clear_sky
03_339_az_250.400_el_11.900.png,clear_sky
03_351_az_340.800_el_28.400.png,clear_sky
03_374_az_159.100_el_20.500.png,clear_sky
03_396_az_243.470_el_20.500.png,clear_sky
03_429_az_346.820_el_28.400.png,clear_sky
03_442_az_256.420_el_11.900.png,clear_sky
03_451_az_165.120_el_20.500.png,clear_sky
03_462_az_249.510_el_20.500.png,clear_sky
03_497_az_171.110_el_20.500.png,clear_sky
03_507_az_262.410_el_11.900.png,clear_sky
03_520_az_352.810_el_28.400.png,clear_sky
03_551_az_255.490_el_20.500.png,clear_sky
03_579_az_358.800_el_28.400.png,clear_sky
03_588_az_268.400_el_11.900.png,clear_sky
03_601_az_177.100_el_20.500.png,clear_sky
03_637_az_261.490_el_20.500.png,clear_sky
03_657_az_4.810_el_28.400.png,clear_sky
03_667_az_274.410_el_11.900.png,clear_sky
03_677_az_183.110_el_20.500.png,clear_sky
03_729_az_267.500_el_20.500.png,clear_sky
03_740_az_280.390_el_11.900.png,clear_sky
03_750_az_189.090_el_20.500.png,clear_sky
03_773_az_10.790_el_28.400.png,clear_sky
03_811_az_273.480_el_20.500.png,clear_sky
03_818_az_16.840_el_28.400.png,clear_sky
03_828_az_286.440_el_11.900.png,clear_sky
03_837_az_195.140_el_20.500.png,clear_sky
03_863_az_279.510_el_20.500.png,clear_sky
03_899_az_22.840_el_28.400.png,clear_sky
03_910_az_292.440_el_11.900.png,clear_sky
03_923_az_201.140_el_20.500.png,clear_sky
03_953_az_285.520_el_20.500.png,clear_sky
03_983_az_28.830_el_28.400.png,clear_sky
03_993_az_298.430_el_11.900.png,clear_sky
04_006_az_207.130_el_20.500.png,clear_sky
04_054_az_291.490_el_20.500.png,clear_sky
04_060_az_304.450_el_11.900.png,clear_sky
04_070_az_34.850_el_28.400.png,clear_sky
04_093_az_213.150_el_20.500.png,clear_sky
04_114_az_297.520_el_20.500.png,clear_sky
04_139_az_40.830_el_28.400.png,clear_sky
04_150_az_310.430_el_11.900.png,clear_sky
04_160_az_219.130_el_20.500.png,clear_sky
04_187_az_303.510_el_20.500.png,clear_sky
04_218_az_316.460_el_11.900.png,clear_sky
04_228_az_46.860_el_28.400.png,clear_sky
04_251_az_225.160_el_20.500.png,clear_sky
04_284_az_309.510_el_20.500.png,clear_sky
04_298_az_322.470_el_11.900.png,clear_sky
04_308_az_52.870_el_28.400.png,clear_sky
04_331_az_231.170_el_20.500.png,clear_sky
04_355_az_315.510_el_20.500.png,clear_sky
04_382_az_237.170_el_20.500.png,clear_sky
04_392_az_328.470_el_11.900.png,clear_sky
04_405_az_58.870_el_28.400.png,clear_sky
04_419_az_321.510_el_20.500.png,clear_sky
04_460_az_334.470_el_11.900.png,clear_sky
04_469_az_243.170_el_20.500.png,clear_sky
04_483_az_64.870_el_28.400.png,clear_sky
04_511_az_327.510_el_20.500.png,clear_sky
04_540_az_249.160_el_20.500.png,clear_sky
04_549_az_340.460_el_11.900.png,clear_sky
04_562_az_70.860_el_28.400.png,clear_sky
04_598_az_333.500_el_20.500.png,clear_sky
04_620_az_346.500_el_11.900.png,clear_sky
04_630_az_76.900_el_28.400.png,clear_sky
04_653_az_255.200_el_20.500.png,clear_sky
04_677_az_339.530_el_20.500.png,clear_sky
04_701_az_352.480_el_11.900.png,clear_sky
04_710_az_82.880_el_28.400.png,clear_sky
04_733_az_261.180_el_20.500.png,clear_sky
04_760_az_345.520_el_20.500.png,clear_sky
04_780_az_358.470_el_11.900.png,clear_sky
04_789_az_88.870_el_28.400.png,clear_sky
04_812_az_267.170_el_20.500.png,clear_sky
04_821_az_234.870_el_11.900.png,clear_sky
04_851_az_351.500_el_20.500.png,clear_sky
04_861_az_4.490_el_11.900.png,clear_sky
04_870_az_94.890_el_28.400.png,clear_sky
04_893_az_273.190_el_20.500.png,clear_sky
04_911_az_240.880_el_11.900.png,clear_sky
04_923_az_357.540_el_20.500.png,clear_sky
04_948_az_100.860_el_28.400.png,clear_sky
04_960_az_3.490_el_20.500.png,clear_sky
04_973_az_279.160_el_20.500.png,clear_sky
04_991_az_246.890_el_11.900.png,clear_sky
05_020_az_16.490_el_11.900.png,clear_sky
05_029_az_106.890_el_28.400.png,clear_sky
05_052_az_285.190_el_20.500.png,clear_sky
05_073_az_252.890_el_11.900.png,clear_sky
05_076_az_9.520_el_20.500.png,clear_sky
05_099_az_22.500_el_11.900.png,clear_sky
05_108_az_112.900_el_28.400.png,clear_sky
05_131_az_291.200_el_20.500.png,clear_sky
05_143_az_15.530_el_20.500.png,clear_sky
05_155_az_258.920_el_11.900.png,clear_sky
05_179_az_28.480_el_11.900.png,clear_sky
05_189_az_118.880_el_28.400.png,clear_sky
05_212_az_297.180_el_20.500.png,clear_sky
05_232_az_264.910_el_11.900.png,clear_sky
05_239_az_21.480_el_20.500.png,clear_sky
05_259_az_34.490_el_11.900.png,clear_sky
05_269_az_124.890_el_28.400.png,clear_sky
05_292_az_303.190_el_20.500.png,clear_sky
05_302_az_270.890_el_11.900.png,clear_sky
05_329_az_27.520_el_20.500.png,clear_sky
05_341_az_40.480_el_11.900.png,clear_sky
05_351_az_130.880_el_28.400.png,clear_sky
05_364_az_309.180_el_20.500.png,clear_sky
05_380_az_276.940_el_11.900.png,clear_sky
05_389_az_33.500_el_20.500.png,clear_sky
05_422_az_136.880_el_28.400.png,clear_sky
05_432_az_46.480_el_11.900.png,clear_sky
05_445_az_315.180_el_20.500.png,clear_sky
05_462_az_39.490_el_20.500.png,clear_sky
05_501_az_52.480_el_11.900.png,clear_sky
05_511_az_142.880_el_28.400.png,clear_sky
05_534_az_321.180_el_20.500.png,clear_sky
05_568_az_45.500_el_20.500.png,clear_sky
05_582_az_58.460_el_11.900.png,clear_sky
05_592_az_148.860_el_28.400.png,clear_sky
05_605_az_327.160_el_20.500.png,clear_sky
05_621_az_294.950_el_11.900.png,clear_sky
05_636_az_51.470_el_20.500.png,clear_sky
05_662_az_64.470_el_11.900.png,clear_sky
05_672_az_154.870_el_28.400.png,clear_sky
05_695_az_333.170_el_20.500.png,clear_sky
05_711_az_300.910_el_11.900.png,clear_sky
05_726_az_57.480_el_20.500.png,clear_sky
05_742_az_70.450_el_11.900.png,clear_sky
05_751_az_160.850_el_28.400.png,clear_sky
05_774_az_339.150_el_20.500.png,clear_sky
05_779_az_63.460_el_20.500.png,clear_sky
05_798_az_306.940_el_11.900.png,clear_sky
05_821_az_166.870_el_28.400.png,clear_sky
05_844_az_345.170_el_20.500.png,clear_sky
05_847_az_69.480_el_20.500.png,clear_sky
05_853_az_76.470_el_11.900.png,clear_sky
05_870_az_312.950_el_11.900.png,clear_sky
05_901_az_172.870_el_28.400.png,clear_sky
05_911_az_82.470_el_11.900.png,clear_sky
05_934_az_351.170_el_20.500.png,clear_sky
05_940_az_75.460_el_20.500.png,clear_sky
05_952_az_318.920_el_11.900.png,clear_sky
05_984_az_178.850_el_28.400.png,clear_sky
05_994_az_88.450_el_11.900.png,clear_sky
06_007_az_357.150_el_20.500.png,clear_sky
06_022_az_324.950_el_11.900.png,clear_sky
06_023_az_81.440_el_20.500.png,clear_sky
06_072_az_184.890_el_28.400.png,clear_sky
06_081_az_94.490_el_11.900.png,clear_sky
06_103_az_87.470_el_20.500.png,clear_sky
06_113_az_330.940_el_11.900.png,clear_sky
06_140_az_190.860_el_28.400.png,clear_sky
06_166_az_9.160_el_20.500.png,clear_sky
06_183_az_93.430_el_20.500.png,clear_sky
06_184_az_336.960_el_11.900.png,clear_sky
06_222_az_196.860_el_28.400.png,clear_sky
06_245_az_15.160_el_20.500.png,clear_sky
06_270_az_99.450_el_20.500.png,clear_sky
06_279_az_342.970_el_11.900.png,clear_sky
06_301_az_21.190_el_20.500.png,clear_sky
06_324_az_202.890_el_28.400.png,clear_sky
06_353_az_348.940_el_11.900.png,clear_sky
06_355_az_105.440_el_20.500.png,clear_sky
06_385_az_208.840_el_28.400.png,clear_sky
06_408_az_27.140_el_20.500.png,clear_sky
06_432_az_111.420_el_20.500.png,clear_sky
06_433_az_354.970_el_11.900.png,clear_sky
06_459_az_214.860_el_28.400.png,clear_sky
06_482_az_33.160_el_20.500.png,clear_sky
06_496_az_117.430_el_20.500.png,clear_sky
06_500_az_0.940_el_11.900.png,clear_sky
06_545_az_39.150_el_20.500.png,clear_sky
06_569_az_220.850_el_28.400.png,clear_sky
06_593_az_6.960_el_11.900.png,clear_sky
06_597_az_123.390_el_20.500.png,clear_sky
06_628_az_226.850_el_28.400.png,clear_sky
06_652_az_45.150_el_20.500.png,clear_sky
06_663_az_12.960_el_11.900.png,clear_sky
06_663_az_129.420_el_20.500.png,clear_sky
06_710_az_232.850_el_28.400.png,clear_sky
06_723_az_51.150_el_20.500.png,clear_sky
06_741_az_135.420_el_20.500.png,clear_sky
06_755_az_18.930_el_11.900.png,clear_sky
06_785_az_238.830_el_28.400.png,clear_sky
06_808_az_57.130_el_20.500.png,clear_sky
06_820_az_24.990_el_11.900.png,clear_sky
06_821_az_141.400_el_20.500.png,clear_sky
06_870_az_244.840_el_28.400.png,clear_sky
06_880_az_154.440_el_11.900.png,clear_sky
06_893_az_63.140_el_20.500.png,clear_sky
06_902_az_30.960_el_11.900.png,clear_sky
06_916_az_147.410_el_20.500.png,clear_sky
06_939_az_160.400_el_11.900.png,clear_sky
06_948_az_250.800_el_28.400.png,clear_sky
06_982_az_153.390_el_20.500.png,clear_sky
06_986_az_36.950_el_11.900.png,clear_sky
07_023_az_166.410_el_11.900.png,clear_sky
07_033_az_256.810_el_28.400.png,clear_sky
07_056_az_75.110_el_20.500.png,clear_sky
07_064_az_159.420_el_20.500.png,clear_sky
07_072_az_42.960_el_11.900.png,clear_sky
07_102_az_81.100_el_20.500.png,clear_sky
07_111_az_172.400_el_11.900.png,clear_sky
07_121_az_262.800_el_28.400.png,clear_sky
07_144_az_48.940_el_11.900.png,clear_sky
07_149_az_165.420_el_20.500.png,clear_sky
07_181_az_268.790_el_28.400.png,clear_sky
07_191_az_178.390_el_11.900.png,clear_sky
07_207_az_171.430_el_20.500.png,clear_sky
07_214_az_87.090_el_20.500.png,clear_sky
07_235_az_54.970_el_11.900.png,clear_sky
07_260_az_184.410_el_11.900.png,clear_sky
07_270_az_274.810_el_28.400.png,clear_sky
07_296_az_93.110_el_20.500.png,clear_sky
07_302_az_60.960_el_11.900.png,clear_sky
07_303_az_177.450_el_20.500.png,clear_sky
07_341_az_190.380_el_11.900.png,clear_sky
07_351_az_280.780_el_28.400.png,clear_sky
07_364_az_99.080_el_20.500.png,clear_sky
07_395_az_66.970_el_11.900.png,clear_sky
07_397_az_183.430_el_20.500.png,clear_sky
07_422_az_286.800_el_28.400.png,clear_sky
07_432_az_196.400_el_11.900.png,clear_sky
07_445_az_105.100_el_20.500.png,clear_sky
07_458_az_189.470_el_20.500.png,clear_sky
07_481_az_72.960_el_11.900.png,clear_sky
07_500_az_292.780_el_28.400.png,clear_sky
07_510_az_202.380_el_11.900.png,clear_sky
07_520_az_111.080_el_20.500.png,clear_sky
07_555_az_78.950_el_11.900.png,clear_sky
07_556_az_195.470_el_20.500.png,clear_sky
07_583_az_298.750_el_28.400.png,clear_sky
07_593_az_208.350_el_11.900.png,clear_sky
07_606_az_117.050_el_20.500.png,clear_sky
07_622_az_201.450_el_20.500.png,clear_sky
07_622_az_84.990_el_11.900.png,clear_sky
07_663_az_304.760_el_28.400.png,clear_sky
07_672_az_123.060_el_20.500.png,clear_sky
07_686_az_214.360_el_11.900.png,clear_sky
07_703_az_207.470_el_20.500.png,clear_sky
07_716_az_90.940_el_11.900.png,clear_sky
07_746_az_220.330_el_11.900.png,clear_sky
07_756_az_310.730_el_28.400.png,clear_sky
07_779_az_129.030_el_20.500.png,clear_sky
07_785_az_213.460_el_20.500.png,clear_sky
07_786_az_96.960_el_11.900.png,clear_sky
07_824_az_226.350_el_11.900.png,clear_sky
07_833_az_316.750_el_28.400.png,clear_sky
07_847_az_135.050_el_20.500.png,clear_sky
07_865_az_219.480_el_20.500.png,clear_sky
07_900_az_232.360_el_11.900.png,clear_sky
07_910_az_322.760_el_28.400.png,clear_sky
07_933_az_141.060_el_20.500.png,clear_sky
07_955_az_225.470_el_20.500.png,clear_sky
07_987_az_328.740_el_28.400.png,clear_sky
08_011_az_147.040_el_20.500.png,clear_sky
08_021_az_238.340_el_11.900.png,clear_sky
08_033_az_231.470_el_20.500.png,clear_sky
08_061_az_334.770_el_28.400.png,clear_sky
08_070_az_244.370_el_11.900.png,clear_sky
08_084_az_153.070_el_20.500.png,clear_sky
08_089_az_237.470_el_20.500.png,clear_sky
08_145_az_340.750_el_28.400.png,clear_sky
08_155_az_250.350_el_11.900.png,clear_sky
08_159_az_243.460_el_20.500.png,clear_sky
08_170_az_159.050_el_20.500.png,clear_sky
08_223_az_256.380_el_11.900.png,clear_sky
08_233_az_165.080_el_20.500.png,clear_sky
08_256_az_346.780_el_28.400.png,clear_sky
08_274_az_249.510_el_20.500.png,clear_sky
08_302_az_352.770_el_28.400.png,clear_sky
08_312_az_262.370_el_11.900.png,clear_sky
08_325_az_171.070_el_20.500.png,clear_sky
08_354_az_255.500_el_20.500.png,clear_sky
08_384_az_358.760_el_28.400.png,clear_sky
08_393_az_268.360_el_11.900.png,clear_sky
08_407_az_177.060_el_20.500.png,clear_sky
08_432_az_261.490_el_20.500.png,clear_sky
08_463_az_4.770_el_28.400.png,clear_sky
08_472_az_274.370_el_11.900.png,clear_sky
08_486_az_183.070_el_20.500.png,clear_sky
08_515_az_267.510_el_20.500.png,clear_sky
08_542_az_280.340_el_11.900.png,clear_sky
08_552_az_189.040_el_20.500.png,clear_sky
08_560_az_273.480_el_20.500.png,clear_sky
08_575_az_10.740_el_28.400.png,clear_sky
08_585_az_156.910_el_11.900.png,clear_sky
08_623_az_195.100_el_20.500.png,clear_sky
08_639_az_279.520_el_20.500.png,clear_sky
08_647_az_16.800_el_28.400.png,clear_sky
08_656_az_286.400_el_11.900.png,clear_sky
08_705_az_292.390_el_11.900.png,clear_sky
08_714_az_201.090_el_20.500.png,clear_sky
08_738_az_22.790_el_28.400.png,clear_sky
08_754_az_285.530_el_20.500.png,clear_sky
08_785_az_28.790_el_28.400.png,clear_sky
08_795_az_298.390_el_11.900.png,clear_sky
08_808_az_207.090_el_20.500.png,clear_sky
08_835_az_291.500_el_20.500.png,clear_sky
08_871_az_34.810_el_28.400.png,clear_sky
08_881_az_304.410_el_11.900.png,clear_sky
08_896_az_213.110_el_20.500.png,clear_sky
08_920_az_297.520_el_20.500.png,clear_sky
08_942_az_310.380_el_11.900.png,clear_sky
08_952_az_40.780_el_28.400.png,clear_sky
08_976_az_219.080_el_20.500.png,clear_sky
08_996_az_303.510_el_20.500.png,clear_sky
09_022_az_46.810_el_28.400.png,clear_sky
09_032_az_316.410_el_11.900.png,clear_sky
09_045_az_225.110_el_20.500.png,clear_sky
09_074_az_309.510_el_20.500.png,clear_sky
09_105_az_52.810_el_28.400.png,clear_sky
09_114_az_322.410_el_11.900.png,clear_sky
09_128_az_231.110_el_20.500.png,clear_sky
09_159_az_315.520_el_20.500.png,clear_sky
09_183_az_58.810_el_28.400.png,clear_sky
09_193_az_328.410_el_11.900.png,clear_sky
09_206_az_237.110_el_20.500.png,clear_sky
09_222_az_321.510_el_20.500.png,clear_sky
09_267_az_64.810_el_28.400.png,clear_sky
09_277_az_334.410_el_11.900.png,clear_sky
09_290_az_243.110_el_20.500.png,clear_sky
09_318_az_327.530_el_20.500.png,clear_sky
09_343_az_249.110_el_20.500.png,clear_sky
09_352_az_340.410_el_11.900.png,clear_sky
09_366_az_70.810_el_28.400.png,clear_sky
09_382_az_333.500_el_20.500.png,clear_sky
09_422_az_76.840_el_28.400.png,clear_sky
09_432_az_346.440_el_11.900.png,clear_sky
09_445_az_255.140_el_20.500.png,clear_sky
09_481_az_339.520_el_20.500.png,clear_sky
09_510_az_352.440_el_11.900.png,clear_sky
09_520_az_82.840_el_28.400.png,clear_sky
09_542_az_345.520_el_20.500.png,clear_sky
09_543_az_261.140_el_20.500.png,clear_sky
09_581_az_358.420_el_11.900.png,clear_sky
09_591_az_267.120_el_20.500.png,clear_sky
09_614_az_88.820_el_28.400.png,clear_sky
09_625_az_234.870_el_11.900.png,clear_sky
09_634_az_351.500_el_20.500.png,clear_sky
09_666_az_4.440_el_11.900.png,clear_sky
09_675_az_94.840_el_28.400.png,clear_sky
09_699_az_273.140_el_20.500.png,clear_sky
09_711_az_240.840_el_11.900.png,clear_sky
09_715_az_357.530_el_20.500.png,clear_sky
09_742_az_100.820_el_28.400.png,clear_sky
09_752_az_10.420_el_11.900.png,clear_sky
09_765_az_279.120_el_20.500.png,clear_sky
09_784_az_246.860_el_11.900.png,clear_sky
09_790_az_3.490_el_20.500.png,clear_sky
09_822_az_106.840_el_28.400.png,clear_sky
09_832_az_16.440_el_11.900.png,clear_sky
09_845_az_285.140_el_20.500.png,clear_sky
09_872_az_9.500_el_20.500.png,clear_sky
09_879_az_252.850_el_11.900.png,clear_sky
09_912_az_22.440_el_11.900.png,clear_sky
09_921_az_112.840_el_28.400.png,clear_sky
09_939_az_15.510_el_20.500.png,clear_sky
09_946_az_291.140_el_20.500.png,clear_sky
09_957_az_258.850_el_11.900.png,clear_sky
09_982_az_28.420_el_11.900.png,clear_sky
09_994_az_118.820_el_28.400.png,clear_sky
10_017_az_297.120_el_20.500.png,clear_sky
10_037_az_21.480_el_20.500.png,clear_sky
10_045_az_264.860_el_11.900.png,clear_sky
10_061_az_34.450_el_11.900.png,clear_sky
10_071_az_124.850_el_28.400.png,clear_sky
10_096_az_303.150_el_20.500.png,clear_sky
10_105_az_27.500_el_20.500.png,clear_sky
10_145_az_130.830_el_28.400.png,clear_sky
10_158_az_40.430_el_11.900.png,clear_sky
10_168_az_309.130_el_20.500.png,clear_sky
10_188_az_33.490_el_20.500.png,clear_sky
10_225_az_46.430_el_11.900.png,clear_sky
10_235_az_136.830_el_28.400.png,clear_sky
10_248_az_315.130_el_20.500.png,clear_sky
10_266_az_39.500_el_20.500.png,clear_sky
10_303_az_142.840_el_28.400.png,clear_sky
10_326_az_321.140_el_20.500.png,clear_sky
10_334_az_45.500_el_20.500.png,clear_sky
10_336_az_52.440_el_11.900.png,clear_sky
10_350_az_288.870_el_11.900.png,clear_sky
10_387_az_148.820_el_28.400.png,clear_sky
10_412_az_327.120_el_20.500.png,clear_sky
10_422_az_58.420_el_11.900.png,clear_sky
10_424_az_51.480_el_20.500.png,clear_sky
10_426_az_294.910_el_11.900.png,clear_sky
10_464_az_64.440_el_11.900.png,clear_sky
10_474_az_154.840_el_28.400.png,clear_sky
10_497_az_333.140_el_20.500.png,clear_sky
10_508_az_300.870_el_11.900.png,clear_sky
10_517_az_57.460_el_20.500.png,clear_sky
10_544_az_160.820_el_28.400.png,clear_sky
10_555_az_70.420_el_11.900.png,clear_sky
10_565_az_339.120_el_20.500.png,clear_sky
10_584_az_63.430_el_20.500.png,clear_sky
10_601_az_306.880_el_11.900.png,clear_sky
10_625_az_166.840_el_28.400.png,clear_sky
10_634_az_76.440_el_11.900.png,clear_sky
10_647_az_345.140_el_20.500.png,clear_sky
10_676_az_69.470_el_20.500.png,clear_sky
10_679_az_312.900_el_11.900.png,clear_sky
10_708_az_82.420_el_11.900.png,clear_sky
10_718_az_172.820_el_28.400.png,clear_sky
10_742_az_351.120_el_20.500.png,clear_sky
10_755_az_318.880_el_11.900.png,clear_sky
10_756_az_75.460_el_20.500.png,clear_sky
10_782_az_178.800_el_28.400.png,clear_sky
